species	mito	coverage
NC_040970.1	14459	0
NC_040970.1	14460	0
NC_040970.1	14461	0
NC_040970.1	14462	0
NC_040970.1	14463	0
NC_040970.1	14464	0
NC_040970.1	14465	0
NC_040970.1	14466	0
NC_040970.1	14467	0
NC_040970.1	14468	0
NC_040970.1	14469	0
NC_040970.1	14470	0
NC_040970.1	14471	0
NC_040970.1	14472	0
NC_040970.1	14473	0
NC_040970.1	14474	0
NC_040970.1	14475	0
NC_040970.1	14476	0
NC_040970.1	14477	0
NC_040970.1	14478	0
NC_040970.1	14479	0
NC_040970.1	14480	0
NC_040970.1	14481	0
NC_040970.1	14482	0
NC_040970.1	14483	0
NC_040970.1	14484	0
NC_040970.1	14485	0
NC_040970.1	14486	0
NC_040970.1	14487	0
NC_040970.1	14488	0
NC_040970.1	14489	0
NC_040970.1	14490	0
NC_040970.1	14491	0
NC_040970.1	14492	0
NC_040970.1	14493	0
NC_040970.1	14494	0
NC_040970.1	14495	0
NC_040970.1	14496	0
NC_040970.1	14497	0
NC_040970.1	14498	0
NC_040970.1	14499	0
NC_040970.1	14500	0
NC_040970.1	14501	0
NC_040970.1	14502	0
NC_040970.1	14503	0
NC_040970.1	14504	0
NC_040970.1	14505	0
NC_040970.1	14506	0
NC_040970.1	14507	0
NC_040970.1	14508	0
NC_040970.1	14509	0
NC_040970.1	14510	0
NC_040970.1	14511	0
NC_040970.1	14512	0
NC_040970.1	14513	0
NC_040970.1	14514	0
NC_040970.1	14515	0
NC_040970.1	14516	0
NC_040970.1	14517	0
NC_040970.1	14518	0
NC_040970.1	14519	0
NC_040970.1	14520	0
NC_040970.1	14521	0
NC_040970.1	14522	0
NC_040970.1	14523	0
NC_040970.1	14524	0
NC_040970.1	14525	0
NC_040970.1	14526	0
NC_040970.1	14527	0
NC_040970.1	14528	0
NC_040970.1	14529	0
NC_040970.1	14530	0
NC_040970.1	14531	0
NC_040970.1	14532	0
NC_040970.1	14533	0
NC_040970.1	14534	0
NC_040970.1	14535	0
NC_040970.1	14536	0
NC_040970.1	14537	0
NC_040970.1	14538	0
NC_040970.1	14539	0
NC_040970.1	14540	0
NC_040970.1	14541	0
NC_040970.1	14542	0
NC_040970.1	14543	0
NC_040970.1	14544	0
NC_040970.1	14545	0
NC_040970.1	14546	0
NC_040970.1	14547	0
NC_040970.1	14548	0
NC_040970.1	14549	0
NC_040970.1	14550	0
NC_040970.1	14551	0
NC_040970.1	14552	0
NC_040970.1	14553	0
NC_040970.1	14554	0
NC_040970.1	14555	0
NC_040970.1	14556	0
NC_040970.1	14557	0
NC_040970.1	14558	0
NC_040970.1	14559	0
NC_040970.1	14560	0
NC_040970.1	14561	0
NC_040970.1	14562	0
NC_040970.1	14563	0
NC_040970.1	14564	0
NC_040970.1	14565	0
NC_040970.1	14566	0
NC_040970.1	14567	0
NC_040970.1	14568	0
NC_040970.1	14569	0
NC_040970.1	14570	0
NC_040970.1	14571	0
NC_040970.1	14572	0
NC_040970.1	14573	0
NC_040970.1	14574	0
NC_040970.1	14575	0
NC_040970.1	14576	0
NC_040970.1	14577	0
NC_040970.1	14578	0
NC_040970.1	14579	0
NC_040970.1	14580	0
NC_040970.1	14581	0
NC_040970.1	14582	0
NC_040970.1	14583	0
NC_040970.1	14584	0
NC_040970.1	14585	0
NC_040970.1	14586	0
NC_040970.1	14587	0
NC_040970.1	14588	0
NC_040970.1	14589	0
NC_040970.1	14590	0
NC_040970.1	14591	0
NC_040970.1	14592	0
NC_040970.1	14593	0
NC_040970.1	14594	0
NC_040970.1	14595	0
NC_040970.1	14596	0
NC_040970.1	14597	0
NC_040970.1	14598	0
NC_040970.1	14599	0
NC_040970.1	14600	0
NC_040970.1	14601	0
NC_040970.1	14602	0
NC_040970.1	14603	0
NC_040970.1	14604	0
NC_040970.1	14605	0
NC_040970.1	14606	0
NC_040970.1	14607	0
NC_040970.1	14608	0
NC_040970.1	14609	0
NC_040970.1	14610	0
NC_040970.1	14611	0
NC_040970.1	14612	0
NC_040970.1	14613	0
NC_040970.1	14614	0
NC_040970.1	14615	0
NC_040970.1	14616	0
NC_040970.1	14617	0
NC_040970.1	14618	0
NC_040970.1	14619	0
NC_040970.1	14620	0
NC_040970.1	14621	0
NC_040970.1	14622	0
NC_040970.1	14623	0
NC_040970.1	14624	0
NC_040970.1	14625	0
NC_040970.1	14626	0
NC_040970.1	14627	0
NC_040970.1	14628	0
NC_040970.1	14629	0
NC_040970.1	14630	0
NC_040970.1	14631	0
NC_040970.1	14632	0
NC_040970.1	14633	0
NC_040970.1	14634	1
NC_040970.1	14635	1
NC_040970.1	14636	1
NC_040970.1	14637	1
NC_040970.1	14638	1
NC_040970.1	14639	1
NC_040970.1	14640	1
NC_040970.1	14641	1
NC_040970.1	14642	1
NC_040970.1	14643	1
NC_040970.1	14644	1
NC_040970.1	14645	1
NC_040970.1	14646	1
NC_040970.1	14647	1
NC_040970.1	14648	1
NC_040970.1	14649	1
NC_040970.1	14650	1
NC_040970.1	14651	1
NC_040970.1	14652	1
NC_040970.1	14653	1
NC_040970.1	14654	1
NC_040970.1	14655	1
NC_040970.1	14656	1
NC_040970.1	14657	1
NC_040970.1	14658	1
NC_040970.1	14659	1
NC_040970.1	14660	1
NC_040970.1	14661	1
NC_040970.1	14662	1
NC_040970.1	14663	1
NC_040970.1	14664	1
NC_040970.1	14665	1
NC_040970.1	14666	1
NC_040970.1	14667	1
NC_040970.1	14668	1
NC_040970.1	14669	1
NC_040970.1	14670	1
NC_040970.1	14671	1
NC_040970.1	14672	1
NC_040970.1	14673	1
NC_040970.1	14674	1
NC_040970.1	14675	1
NC_040970.1	14676	1
NC_040970.1	14677	1
NC_040970.1	14678	1
NC_040970.1	14679	1
NC_040970.1	14680	1
NC_040970.1	14681	1
NC_040970.1	14682	1
NC_040970.1	14683	1
NC_040970.1	14684	1
NC_040970.1	14685	1
NC_040970.1	14686	1
NC_040970.1	14687	1
NC_040970.1	14688	1
NC_040970.1	14689	1
NC_040970.1	14690	1
NC_040970.1	14691	1
NC_040970.1	14692	1
NC_040970.1	14693	1
NC_040970.1	14694	1
NC_040970.1	14695	1
NC_040970.1	14696	1
NC_040970.1	14697	1
NC_040970.1	14698	1
NC_040970.1	14699	1
NC_040970.1	14700	1
NC_040970.1	14701	1
NC_040970.1	14702	1
NC_040970.1	14703	1
NC_040970.1	14704	1
NC_040970.1	14705	1
NC_040970.1	14706	1
NC_040970.1	14707	1
NC_040970.1	14708	1
NC_040970.1	14709	1
NC_040970.1	14710	1
NC_040970.1	14711	1
NC_040970.1	14712	1
NC_040970.1	14713	1
NC_040970.1	14714	1
NC_040970.1	14715	1
NC_040970.1	14716	1
NC_040970.1	14717	1
NC_040970.1	14718	1
NC_040970.1	14719	1
NC_040970.1	14720	1
NC_040970.1	14721	1
NC_040970.1	14722	1
NC_040970.1	14723	1
NC_040970.1	14724	1
NC_040970.1	14725	1
NC_040970.1	14726	1
NC_040970.1	14727	1
NC_040970.1	14728	1
NC_040970.1	14729	1
NC_040970.1	14730	1
NC_040970.1	14731	1
NC_040970.1	14732	1
NC_040970.1	14733	1
NC_040970.1	14734	1
NC_040970.1	14735	1
NC_040970.1	14736	1
NC_040970.1	14737	1
NC_040970.1	14738	1
NC_040970.1	14739	1
NC_040970.1	14740	1
NC_040970.1	14741	1
NC_040970.1	14742	1
NC_040970.1	14743	1
NC_040970.1	14744	1
NC_040970.1	14745	1
NC_040970.1	14746	1
NC_040970.1	14747	1
NC_040970.1	14748	1
NC_040970.1	14749	1
NC_040970.1	14750	1
NC_040970.1	14751	1
NC_040970.1	14752	1
NC_040970.1	14753	1
NC_040970.1	14754	1
NC_040970.1	14755	1
NC_040970.1	14756	1
NC_040970.1	14757	1
NC_040970.1	14758	1
NC_040970.1	14759	1
NC_040970.1	14760	1
NC_040970.1	14761	1
NC_040970.1	14762	1
NC_040970.1	14763	1
NC_040970.1	14764	1
NC_040970.1	14765	1
NC_040970.1	14766	1
NC_040970.1	14767	1
NC_040970.1	14768	1
NC_040970.1	14769	1
NC_040970.1	14770	1
NC_040970.1	14771	1
NC_040970.1	14772	1
NC_040970.1	14773	1
NC_040970.1	14774	1
NC_040970.1	14775	1
NC_040970.1	14776	1
NC_040970.1	14777	1
NC_040970.1	14778	1
NC_040970.1	14779	1
NC_040970.1	14780	1
NC_040970.1	14781	1
NC_040970.1	14782	1
NC_040970.1	14783	1
NC_040970.1	14784	1
NC_040970.1	14785	1
NC_040970.1	14786	1
NC_040970.1	14787	1
NC_040970.1	14788	1
NC_040970.1	14789	1
NC_040970.1	14790	1
NC_040970.1	14791	1
NC_040970.1	14792	1
NC_040970.1	14793	1
NC_040970.1	14794	1
NC_040970.1	14795	1
NC_040970.1	14796	1
NC_040970.1	14797	1
NC_040970.1	14798	1
NC_040970.1	14799	1
NC_040970.1	14800	1
NC_040970.1	14801	1
NC_040970.1	14802	1
NC_040970.1	14803	1
NC_040970.1	14804	1
NC_040970.1	14805	1
NC_040970.1	14806	1
NC_040970.1	14807	1
NC_040970.1	14808	1
NC_040970.1	14809	1
NC_040970.1	14810	1
NC_040970.1	14811	1
NC_040970.1	14812	1
NC_040970.1	14813	1
NC_040970.1	14814	1
NC_040970.1	14815	1
NC_040970.1	14816	1
NC_040970.1	14817	1
NC_040970.1	14818	1
NC_040970.1	14819	1
NC_040970.1	14820	1
NC_040970.1	14821	1
NC_040970.1	14822	1
NC_040970.1	14823	1
NC_040970.1	14824	1
NC_040970.1	14825	1
NC_040970.1	14826	1
NC_040970.1	14827	1
NC_040970.1	14828	1
NC_040970.1	14829	1
NC_040970.1	14830	1
NC_040970.1	14831	1
NC_040970.1	14832	1
NC_040970.1	14833	1
NC_040970.1	14834	1
NC_040970.1	14835	1
NC_040970.1	14836	1
NC_040970.1	14837	1
NC_040970.1	14838	1
NC_040970.1	14839	1
NC_040970.1	14840	1
NC_040970.1	14841	1
NC_040970.1	14842	1
NC_040970.1	14843	1
NC_040970.1	14844	1
NC_040970.1	14845	1
NC_040970.1	14846	1
NC_040970.1	14847	1
NC_040970.1	14848	1
NC_040970.1	14849	1
NC_040970.1	14850	1
NC_040970.1	14851	1
NC_040970.1	14852	1
NC_040970.1	14853	1
NC_040970.1	14854	1
NC_040970.1	14855	1
NC_040970.1	14856	1
NC_040970.1	14857	1
NC_040970.1	14858	1
NC_040970.1	14859	1
NC_040970.1	14860	1
NC_040970.1	14861	1
NC_040970.1	14862	1
NC_040970.1	14863	1
NC_040970.1	14864	1
NC_040970.1	14865	1
NC_040970.1	14866	1
NC_040970.1	14867	1
NC_040970.1	14868	1
NC_040970.1	14869	1
NC_040970.1	14870	1
NC_040970.1	14871	1
NC_040970.1	14872	1
NC_040970.1	14873	1
NC_040970.1	14874	1
NC_040970.1	14875	1
NC_040970.1	14876	1
NC_040970.1	14877	1
NC_040970.1	14878	1
NC_040970.1	14879	1
NC_040970.1	14880	1
NC_040970.1	14881	1
NC_040970.1	14882	1
NC_040970.1	14883	1
NC_040970.1	14884	1
NC_040970.1	14885	1
NC_040970.1	14886	1
NC_040970.1	14887	1
NC_040970.1	14888	1
NC_040970.1	14889	1
NC_040970.1	14890	1
NC_040970.1	14891	1
NC_040970.1	14892	1
NC_040970.1	14893	1
NC_040970.1	14894	1
NC_040970.1	14895	1
NC_040970.1	14896	1
NC_040970.1	14897	1
NC_040970.1	14898	1
NC_040970.1	14899	1
NC_040970.1	14900	1
NC_040970.1	14901	1
NC_040970.1	14902	1
NC_040970.1	14903	1
NC_040970.1	14904	1
NC_040970.1	14905	1
NC_040970.1	14906	1
NC_040970.1	14907	1
NC_040970.1	14908	1
NC_040970.1	14909	1
NC_040970.1	14910	1
NC_040970.1	14911	1
NC_040970.1	14912	1
NC_040970.1	14913	1
NC_040970.1	14914	1
NC_040970.1	14915	1
NC_040970.1	14916	1
NC_040970.1	14917	1
NC_040970.1	14918	1
NC_040970.1	14919	1
NC_040970.1	14920	1
NC_040970.1	14921	1
NC_040970.1	14922	1
NC_040970.1	14923	1
NC_040970.1	14924	1
NC_040970.1	14925	1
NC_040970.1	14926	1
NC_040970.1	14927	1
NC_040970.1	14928	1
NC_040970.1	14929	1
NC_040970.1	14930	1
NC_040970.1	14931	1
NC_040970.1	14932	1
NC_040970.1	14933	1
NC_040970.1	14934	1
NC_040970.1	14935	1
NC_040970.1	14936	1
NC_040970.1	14937	1
NC_040970.1	14938	1
NC_040970.1	14939	1
NC_040970.1	14940	1
NC_040970.1	14941	1
NC_040970.1	14942	1
NC_040970.1	14943	1
NC_040970.1	14944	1
NC_040970.1	14945	1
NC_040970.1	14946	1
NC_040970.1	14947	1
NC_040970.1	14948	1
NC_040970.1	14949	1
NC_040970.1	14950	1
NC_040970.1	14951	1
NC_040970.1	14952	1
NC_040970.1	14953	1
NC_040970.1	14954	1
NC_040970.1	14955	1
NC_040970.1	14956	1
NC_040970.1	14957	1
NC_040970.1	14958	1
NC_040970.1	14959	1
NC_040970.1	14960	1
NC_040970.1	14961	1
NC_040970.1	14962	1
NC_040970.1	14963	1
NC_040970.1	14964	1
NC_040970.1	14965	1
NC_040970.1	14966	1
NC_040970.1	14967	1
NC_040970.1	14968	1
NC_040970.1	14969	1
NC_040970.1	14970	1
NC_040970.1	14971	1
NC_040970.1	14972	1
NC_040970.1	14973	1
NC_040970.1	14974	1
NC_040970.1	14975	1
NC_040970.1	14976	1
NC_040970.1	14977	1
NC_040970.1	14978	1
NC_040970.1	14979	1
NC_040970.1	14980	1
NC_040970.1	14981	0
NC_040970.1	14982	0
NC_040970.1	14983	0
NC_040970.1	14984	0
NC_040970.1	14985	0
NC_040970.1	14986	0
NC_040970.1	14987	0
NC_040970.1	14988	0
NC_040970.1	14989	0
NC_040970.1	14990	0
NC_040970.1	14991	0
NC_040970.1	14992	0
NC_040970.1	14993	0
NC_040970.1	14994	0
NC_040970.1	14995	0
NC_040970.1	14996	0
NC_040970.1	14997	0
NC_040970.1	14998	0
NC_040970.1	14999	0
NC_040970.1	15000	0
NC_040970.1	15001	0
NC_040970.1	15002	0
NC_040970.1	15003	0
NC_040970.1	15004	0
NC_040970.1	15005	0
NC_040970.1	15006	0
NC_040970.1	15007	0
NC_040970.1	15008	0
NC_040970.1	15009	0
NC_040970.1	15010	0
NC_040970.1	15011	0
NC_040970.1	15012	0
NC_040970.1	15013	0
NC_040970.1	15014	0
NC_040970.1	15015	0
NC_040970.1	15016	0
NC_040970.1	15017	0
NC_040970.1	15018	0
NC_040970.1	15019	0
NC_040970.1	15020	0
NC_040970.1	15021	0
NC_040970.1	15022	0
NC_040970.1	15023	0
NC_040970.1	15024	0
NC_040970.1	15025	0
NC_040970.1	15026	0
NC_040970.1	15027	0
NC_040970.1	15028	0
NC_040970.1	15029	0
NC_040970.1	15030	0
NC_040970.1	15031	0
NC_040970.1	15032	0
NC_040970.1	15033	0
NC_040970.1	15034	0
NC_040970.1	15035	0
NC_040970.1	15036	0
NC_040970.1	15037	0
NC_040970.1	15038	0
NC_040970.1	15039	0
NC_040970.1	15040	0
NC_040970.1	15041	0
NC_040970.1	15042	0
NC_040970.1	15043	0
NC_040970.1	15044	0
NC_040970.1	15045	0
NC_040970.1	15046	0
NC_040970.1	15047	0
NC_040970.1	15048	0
NC_040970.1	15049	0
NC_040970.1	15050	0
NC_040970.1	15051	0
NC_040970.1	15052	0
NC_040970.1	15053	0
NC_040970.1	15054	0
NC_040970.1	15055	0
NC_040970.1	15056	0
NC_040970.1	15057	0
NC_040970.1	15058	0
NC_040970.1	15059	0
NC_040970.1	15060	0
NC_040970.1	15061	0
NC_040970.1	15062	0
NC_040970.1	15063	0
NC_040970.1	15064	0
NC_040970.1	15065	0
NC_040970.1	15066	0
NC_040970.1	15067	0
NC_040970.1	15068	0
NC_040970.1	15069	0
NC_040970.1	15070	0
NC_040970.1	15071	0
NC_040970.1	15072	0
NC_040970.1	15073	0
NC_040970.1	15074	0
NC_040970.1	15075	0
NC_040970.1	15076	0
NC_040970.1	15077	0
NC_040970.1	15078	0
NC_040970.1	15079	0
NC_040970.1	15080	0
NC_040970.1	15081	0
NC_040970.1	15082	0
NC_040970.1	15083	0
NC_040970.1	15084	0
NC_040970.1	15085	0
NC_040970.1	15086	0
NC_040970.1	15087	0
NC_040970.1	15088	0
NC_040970.1	15089	0
NC_040970.1	15090	0
NC_040970.1	15091	0
NC_040970.1	15092	0
NC_040970.1	15093	0
NC_040970.1	15094	0
NC_040970.1	15095	0
NC_040970.1	15096	0
NC_040970.1	15097	0
NC_040970.1	15098	0
NC_040970.1	15099	0
NC_040970.1	15100	0
NC_040970.1	15101	0
NC_040970.1	15102	0
NC_040970.1	15103	0
NC_040970.1	15104	0
NC_040970.1	15105	0
NC_040970.1	15106	0
NC_040970.1	15107	0
NC_040970.1	15108	0
NC_040970.1	15109	0
NC_040970.1	15110	0
NC_040970.1	15111	0
NC_040970.1	15112	0
NC_040970.1	15113	0
NC_040970.1	15114	0
NC_040970.1	15115	0
NC_040970.1	15116	0
NC_040970.1	15117	0
NC_040970.1	15118	0
NC_040970.1	15119	0
NC_040970.1	15120	0
NC_040970.1	15121	0
NC_040970.1	15122	0
NC_040970.1	15123	0
NC_040970.1	15124	0
NC_040970.1	15125	0
NC_040970.1	15126	0
NC_040970.1	15127	0
NC_040970.1	15128	0
NC_040970.1	15129	0
NC_040970.1	15130	0
NC_040970.1	15131	0
NC_040970.1	15132	0
NC_040970.1	15133	0
NC_040970.1	15134	0
NC_040970.1	15135	0
NC_040970.1	15136	0
NC_040970.1	15137	0
NC_040970.1	15138	0
NC_040970.1	15139	0
NC_040970.1	15140	0
NC_040970.1	15141	0
NC_040970.1	15142	0
NC_040970.1	15143	0
NC_040970.1	15144	0
NC_040970.1	15145	0
NC_040970.1	15146	0
NC_040970.1	15147	0
NC_040970.1	15148	0
NC_040970.1	15149	0
NC_040970.1	15150	0
NC_040970.1	15151	0
NC_040970.1	15152	0
NC_040970.1	15153	0
NC_040970.1	15154	0
NC_040970.1	15155	0
NC_040970.1	15156	0
NC_040970.1	15157	0
NC_040970.1	15158	0
NC_040970.1	15159	0
NC_040970.1	15160	0
NC_040970.1	15161	0
NC_040970.1	15162	0
NC_040970.1	15163	0
NC_040970.1	15164	0
NC_040970.1	15165	0
NC_040970.1	15166	0
NC_040970.1	15167	0
NC_040970.1	15168	0
NC_040970.1	15169	0
NC_040970.1	15170	0
NC_040970.1	15171	0
NC_040970.1	15172	0
NC_040970.1	15173	0
NC_040970.1	15174	0
NC_040970.1	15175	0
NC_040970.1	15176	0
NC_040970.1	15177	0
NC_040970.1	15178	0
NC_040970.1	15179	0
NC_040970.1	15180	0
NC_040970.1	15181	0
NC_040970.1	15182	0
NC_040970.1	15183	0
NC_040970.1	15184	0
NC_040970.1	15185	0
NC_040970.1	15186	0
NC_040970.1	15187	0
NC_040970.1	15188	0
NC_040970.1	15189	0
NC_040970.1	15190	0
NC_040970.1	15191	0
NC_040970.1	15192	0
NC_040970.1	15193	0
NC_040970.1	15194	0
NC_040970.1	15195	0
NC_040970.1	15196	0
NC_040970.1	15197	0
NC_040970.1	15198	0
NC_040970.1	15199	0
NC_040970.1	15200	0
NC_040970.1	15201	0
NC_040970.1	15202	0
NC_040970.1	15203	0
NC_040970.1	15204	0
NC_040970.1	15205	0
NC_040970.1	15206	0
NC_040970.1	15207	0
NC_040970.1	15208	0
NC_040970.1	15209	0
NC_040970.1	15210	0
NC_040970.1	15211	0
NC_040970.1	15212	0
NC_040970.1	15213	0
NC_040970.1	15214	0
NC_040970.1	15215	0
NC_040970.1	15216	0
NC_040970.1	15217	0
NC_040970.1	15218	0
NC_040970.1	15219	0
NC_040970.1	15220	0
NC_040970.1	15221	0
NC_040970.1	15222	0
NC_040970.1	15223	0
NC_040970.1	15224	0
NC_040970.1	15225	0
NC_040970.1	15226	0
NC_040970.1	15227	0
NC_040970.1	15228	0
NC_040970.1	15229	0
NC_040970.1	15230	0
NC_040970.1	15231	0
NC_040970.1	15232	0
NC_040970.1	15233	0
NC_040970.1	15234	0
NC_040970.1	15235	0
NC_040970.1	15236	0
NC_040970.1	15237	0
NC_040970.1	15238	0
NC_040970.1	15239	0
NC_040970.1	15240	0
NC_040970.1	15241	0
NC_040970.1	15242	0
NC_040970.1	15243	0
NC_040970.1	15244	0
NC_040970.1	15245	0
NC_040970.1	15246	0
NC_040970.1	15247	0
NC_040970.1	15248	0
NC_040970.1	15249	0
NC_040970.1	15250	0
NC_040970.1	15251	0
NC_040970.1	15252	0
NC_040970.1	15253	0
NC_040970.1	15254	0
NC_040970.1	15255	0
NC_040970.1	15256	0
NC_040970.1	15257	0
NC_040970.1	15258	1
NC_040970.1	15259	1
NC_040970.1	15260	1
NC_040970.1	15261	1
NC_040970.1	15262	1
NC_040970.1	15263	1
NC_040970.1	15264	1
NC_040970.1	15265	1
NC_040970.1	15266	1
NC_040970.1	15267	1
NC_040970.1	15268	1
NC_040970.1	15269	1
NC_040970.1	15270	1
NC_040970.1	15271	1
NC_040970.1	15272	1
NC_040970.1	15273	1
NC_040970.1	15274	1
NC_040970.1	15275	1
NC_040970.1	15276	1
NC_040970.1	15277	1
NC_040970.1	15278	1
NC_040970.1	15279	1
NC_040970.1	15280	1
NC_040970.1	15281	1
NC_040970.1	15282	1
NC_040970.1	15283	1
NC_040970.1	15284	1
NC_040970.1	15285	1
NC_040970.1	15286	1
NC_040970.1	15287	1
NC_040970.1	15288	1
NC_040970.1	15289	1
NC_040970.1	15290	1
NC_040970.1	15291	1
NC_040970.1	15292	1
NC_040970.1	15293	1
NC_040970.1	15294	1
NC_040970.1	15295	1
NC_040970.1	15296	1
NC_040970.1	15297	1
NC_040970.1	15298	1
NC_040970.1	15299	1
NC_040970.1	15300	1
NC_040970.1	15301	1
NC_040970.1	15302	1
NC_040970.1	15303	1
NC_040970.1	15304	1
NC_040970.1	15305	1
NC_040970.1	15306	1
NC_040970.1	15307	1
NC_040970.1	15308	1
NC_040970.1	15309	1
NC_040970.1	15310	1
NC_040970.1	15311	1
NC_040970.1	15312	1
NC_040970.1	15313	1
NC_040970.1	15314	1
NC_040970.1	15315	1
NC_040970.1	15316	1
NC_040970.1	15317	1
NC_040970.1	15318	1
NC_040970.1	15319	1
NC_040970.1	15320	1
NC_040970.1	15321	1
NC_040970.1	15322	1
NC_040970.1	15323	1
NC_040970.1	15324	1
NC_040970.1	15325	1
NC_040970.1	15326	1
NC_040970.1	15327	1
NC_040970.1	15328	1
NC_040970.1	15329	1
NC_040970.1	15330	1
NC_040970.1	15331	1
NC_040970.1	15332	1
NC_040970.1	15333	1
NC_040970.1	15334	1
NC_040970.1	15335	1
NC_040970.1	15336	1
NC_040970.1	15337	1
NC_040970.1	15338	1
NC_040970.1	15339	1
NC_040970.1	15340	1
NC_040970.1	15341	1
NC_040970.1	15342	1
NC_040970.1	15343	1
NC_040970.1	15344	1
NC_040970.1	15345	1
NC_040970.1	15346	1
NC_040970.1	15347	1
NC_040970.1	15348	1
NC_040970.1	15349	1
NC_040970.1	15350	1
NC_040970.1	15351	1
NC_040970.1	15352	1
NC_040970.1	15353	1
NC_040970.1	15354	1
NC_040970.1	15355	1
NC_040970.1	15356	1
NC_040970.1	15357	1
NC_040970.1	15358	1
NC_040970.1	15359	1
NC_040970.1	15360	1
NC_040970.1	15361	1
NC_040970.1	15362	1
NC_040970.1	15363	1
NC_040970.1	15364	1
NC_040970.1	15365	1
NC_040970.1	15366	1
NC_040970.1	15367	1
NC_040970.1	15368	1
NC_040970.1	15369	1
NC_040970.1	15370	1
NC_040970.1	15371	1
NC_040970.1	15372	1
NC_040970.1	15373	1
NC_040970.1	15374	1
NC_040970.1	15375	1
NC_040970.1	15376	1
NC_040970.1	15377	1
NC_040970.1	15378	1
NC_040970.1	15379	1
NC_040970.1	15380	1
NC_040970.1	15381	1
NC_040970.1	15382	1
NC_040970.1	15383	1
NC_040970.1	15384	1
NC_040970.1	15385	1
NC_040970.1	15386	1
NC_040970.1	15387	1
NC_040970.1	15388	1
NC_040970.1	15389	1
NC_040970.1	15390	1
NC_040970.1	15391	1
NC_040970.1	15392	1
NC_040970.1	15393	1
NC_040970.1	15394	1
NC_040970.1	15395	1
NC_040970.1	15396	1
NC_040970.1	15397	1
NC_040970.1	15398	1
NC_040970.1	15399	1
NC_040970.1	15400	1
NC_040970.1	15401	1
NC_040970.1	15402	1
NC_040970.1	15403	1
NC_040970.1	15404	1
NC_040970.1	15405	1
NC_040970.1	15406	1
NC_040970.1	15407	1
NC_040970.1	15408	1
NC_040970.1	15409	1
NC_040970.1	15410	1
NC_040970.1	15411	1
NC_040970.1	15412	1
NC_040970.1	15413	1
NC_040970.1	15414	1
NC_040970.1	15415	1
NC_040970.1	15416	1
NC_040970.1	15417	1
NC_040970.1	15418	1
NC_040970.1	15419	1
NC_040970.1	15420	1
NC_040970.1	15421	1
NC_040970.1	15422	1
NC_040970.1	15423	1
NC_040970.1	15424	1
NC_040970.1	15425	1
NC_040970.1	15426	1
NC_040970.1	15427	1
NC_040970.1	15428	1
NC_040970.1	15429	1
NC_040970.1	15430	1
NC_040970.1	15431	1
NC_040970.1	15432	1
NC_040970.1	15433	1
NC_040970.1	15434	1
NC_040970.1	15435	1
NC_040970.1	15436	1
NC_040970.1	15437	1
NC_040970.1	15438	1
NC_040970.1	15439	1
NC_040970.1	15440	1
NC_040970.1	15441	1
NC_040970.1	15442	1
NC_040970.1	15443	1
NC_040970.1	15444	1
NC_040970.1	15445	1
NC_040970.1	15446	1
NC_040970.1	15447	1
NC_040970.1	15448	1
NC_040970.1	15449	1
NC_040970.1	15450	1
NC_040970.1	15451	1
NC_040970.1	15452	1
NC_040970.1	15453	1
NC_040970.1	15454	1
NC_040970.1	15455	1
NC_040970.1	15456	1
NC_040970.1	15457	1
NC_040970.1	15458	1
NC_040970.1	15459	1
NC_040970.1	15460	1
NC_040970.1	15461	1
NC_040970.1	15462	1
NC_040970.1	15463	1
NC_040970.1	15464	1
NC_040970.1	15465	1
NC_040970.1	15466	1
NC_040970.1	15467	1
NC_040970.1	15468	1
NC_040970.1	15469	1
NC_040970.1	15470	1
NC_040970.1	15471	1
NC_040970.1	15472	1
NC_040970.1	15473	1
NC_040970.1	15474	1
NC_040970.1	15475	1
NC_040970.1	15476	1
NC_040970.1	15477	1
NC_040970.1	15478	1
NC_040970.1	15479	1
NC_040970.1	15480	1
NC_040970.1	15481	1
NC_040970.1	15482	1
NC_040970.1	15483	1
NC_040970.1	15484	1
NC_040970.1	15485	1
NC_040970.1	15486	1
NC_040970.1	15487	1
NC_040970.1	15488	1
NC_040970.1	15489	1
NC_040970.1	15490	1
NC_040970.1	15491	1
NC_040970.1	15492	1
NC_040970.1	15493	1
NC_040970.1	15494	1
NC_040970.1	15495	1
NC_040970.1	15496	1
NC_040970.1	15497	1
NC_040970.1	15498	1
NC_040970.1	15499	1
NC_040970.1	15500	1
NC_040970.1	15501	1
NC_040970.1	15502	1
NC_040970.1	15503	1
NC_040970.1	15504	1
NC_040970.1	15505	1
NC_040970.1	15506	1
NC_040970.1	15507	1
NC_040970.1	15508	1
NC_040970.1	15509	1
NC_040970.1	15510	1
NC_040970.1	15511	1
NC_040970.1	15512	1
NC_040970.1	15513	1
NC_040970.1	15514	1
NC_040970.1	15515	1
NC_040970.1	15516	1
NC_040970.1	15517	1
NC_040970.1	15518	1
NC_040970.1	15519	1
NC_040970.1	15520	1
NC_040970.1	15521	1
NC_040970.1	15522	1
NC_040970.1	15523	1
NC_040970.1	15524	1
NC_040970.1	15525	1
NC_040970.1	15526	1
NC_040970.1	15527	1
NC_040970.1	15528	1
NC_040970.1	15529	1
NC_040970.1	15530	1
NC_040970.1	15531	1
NC_040970.1	15532	1
NC_040970.1	15533	1
NC_040970.1	15534	1
